iter	Passed	Remaining
672	2182	10790
673	2185	10787
674	2189	10784
675	2192	10781
676	2195	10778
677	2199	10774
678	2202	10772
679	2205	10768
680	2208	10765
681	2212	10762
682	2215	10761
683	2219	10758
684	2222	10755
685	2225	10753
686	2229	10750
687	2232	10747
688	2235	10744
689	2239	10741
690	2242	10738
691	2245	10735
692	2249	10733
693	2252	10730
694	2255	10727
695	2259	10724
696	2262	10721
697	2266	10720
698	2269	10717
699	2272	10714
700	2277	10717
701	2280	10714
702	2283	10711
703	2287	10708
704	2290	10705
705	2293	10702
706	2297	10699
707	2300	10696
708	2303	10693
709	2307	10691
710	2310	10688
711	2313	10685
712	2317	10682
713	2320	10679
714	2323	10677
715	2327	10674
716	2330	10670
717	2333	10668
718	2337	10665
719	2340	10662
720	2343	10659
721	2347	10656
722	2350	10654
723	2353	10651
724	2357	10649
725	2360	10646
726	2364	10643
727	2367	10640
728	2370	10637
729	2374	10635
730	2377	10632
731	2380	10629
732	2384	10626
733	2387	10623
734	2390	10620
735	2394	10617
736	2397	10614
737	2400	10611
738	2404	10609
739	2407	10606
740	2410	10603
741	2414	10600
742	2417	10597
743	2420	10594
744	2424	10591
745	2427	10588
746	2430	10585
747	2434	10582
748	2437	10579
749	2440	10577
750	2444	10574
751	2447	10571
752	2451	10569
753	2454	10566
754	2457	10563
755	2461	10560
756	2464	10557
757	2467	10554
758	2470	10550
759	2474	10548
760	2477	10545
761	2481	10543
762	2484	10540
763	2488	10538
764	2491	10535
765	2494	10532
766	2498	10529
767	2501	10526
768	2504	10523
769	2508	10520
770	2511	10518
771	2514	10515
772	2518	10512
773	2521	10509
774	2523	10499
775	2526	10496
776	2529	10493
777	2533	10490
778	2536	10487
779	2539	10484
780	2542	10481
781	2546	10478
782	2549	10475
783	2552	10472
784	2556	10469
785	2559	10466
786	2562	10463
787	2566	10460
788	2569	10457
789	2573	10454
790	2576	10451
791	2579	10448
792	2582	10445
793	2586	10442
794	2589	10439
795	2592	10437
796	2594	10426
797	2597	10422
798	2601	10421
799	2604	10418
800	2607	10415
801	2611	10412
802	2614	10409
803	2617	10406
804	2621	10404
805	2624	10401
806	2628	10398
807	2631	10395
808	2634	10392
809	2638	10389
810	2641	10386
811	2644	10383
812	2648	10380
813	2651	10377
814	2654	10374
815	2656	10364
816	2659	10361
817	2662	10359
818	2666	10356
819	2669	10353
820	2673	10350
821	2676	10347
822	2679	10344
823	2683	10342
824	2686	10339
825	2689	10336
826	2693	10332
827	2696	10329
828	2699	10327
829	2703	10324
830	2706	10321
831	2709	10318
832	2713	10315
833	2716	10312
834	2719	10309
835	2723	10306
836	2726	10303
837	2729	10300
838	2733	10297
839	2736	10294
840	2739	10291
841	2743	10288
842	2746	10286
843	2750	10283
844	2753	10280
845	2756	10277
846	2760	10274
847	2763	10272
848	2766	10268
849	2770	10266
850	2773	10263
851	2776	10260
852	2780	10257
853	2783	10254
854	2787	10251
855	2790	10248
856	2793	10245
857	2797	10242
858	2800	10240
859	2803	10237
860	2807	10234
861	2810	10231
862	2814	10229
863	2817	10225
864	2820	10223
865	2824	10220
866	2827	10217
867	2830	10214
868	2834	10211
869	2837	10208
870	2840	10205
871	2844	10202
872	2847	10199
873	2850	10196
874	2854	10193
875	2857	10190
876	2860	10187
877	2864	10184
878	2867	10182
879	2871	10179
880	2874	10177
881	2878	10174
882	2881	10171
883	2884	10168
884	2888	10165
885	2891	10162
886	2894	10159
887	2898	10156
888	2901	10153
889	2904	10150
890	2908	10148
891	2911	10145
892	2915	10142
893	2918	10139
894	2921	10136
895	2925	10133
896	2928	10130
897	2931	10127
898	2935	10125
899	2938	10122
900	2942	10119
901	2945	10116
902	2948	10113
903	2952	10110
904	2955	10107
905	2958	10104
906	2962	10102
907	2965	10100
908	2969	10097
909	2972	10094
910	2976	10091
911	2979	10088
912	2982	10085
913	2986	10082
914	2989	10079
915	2993	10077
916	2996	10074
917	2999	10071
918	3003	10068
919	3006	10065
920	3009	10062
921	3013	10059
922	3016	10055
923	3019	10053
924	3023	10050
925	3026	10047
926	3029	10044
927	3033	10041
928	3036	10037
929	3039	10034
930	3043	10031
931	3046	10028
932	3049	10025
933	3053	10022
934	3054	10011
935	3057	10008
936	3060	10005
937	3064	10003
938	3067	10000
939	3071	9997
940	3074	9994
941	3077	9991
942	3081	9988
943	3084	9985
944	3087	9982
945	3091	9981
946	3095	9978
947	3098	9975
948	3101	9972
949	3105	9969
950	3108	9966
951	3111	9963
952	3115	9960
953	3118	9958
954	3122	9955
955	3125	9952
956	3129	9949
957	3132	9946
958	3135	9943
959	3139	9941
960	3142	9938
961	3146	9935
962	3149	9932
963	3152	9929
964	3156	9927
965	3159	9923
966	3163	9920
967	3166	9918
968	3169	9914
969	3173	9911
970	3176	9908
971	3179	9905
972	3183	9902
973	3186	9899
974	3189	9896
975	3193	9894
976	3196	9891
977	3200	9888
978	3203	9885
979	3206	9882
980	3210	9879
981	3213	9876
982	3217	9873
983	3220	9870
984	3223	9867
985	3227	9864
986	3230	9861
987	3233	9858
988	3237	9855
989	3240	9852
990	3243	9849
991	3247	9846
992	3251	9844
993	3254	9841
994	3257	9838
995	3261	9836
996	3264	9833
997	3267	9830
998	3271	9826
999	3274	9823
1000	3277	9820
1001	3281	9817
1002	3284	9815
1003	3288	9811
1004	3291	9808
1005	3294	9805
1006	3298	9802
1007	3301	9800
1008	3304	9796
1009	3308	9794
1010	3311	9791
1011	3315	9788
1012	3318	9785
1013	3321	9782
1014	3325	9779
1015	3328	9775
1016	3331	9773
1017	3335	9770
1018	3338	9767
1019	3342	9764
1020	3345	9761
1021	3348	9758
1022	3352	9754
1023	3355	9751
1024	3358	9748
1025	3362	9745
1026	3365	9742
1027	3368	9739
1028	3372	9736
1029	3375	9733
1030	3378	9730
1031	3382	9727
1032	3385	9724
1033	3388	9721
1034	3392	9718
1035	3395	9715
1036	3399	9711
1037	3402	9708
1038	3405	9705
1039	3409	9703
1040	3412	9700
1041	3415	9697
1042	3419	9694
1043	3422	9691
1044	3426	9687
1045	3429	9684
1046	3432	9681
1047	3436	9678
1048	3439	9675
1049	3442	9672
1050	3446	9669
1051	3449	9666
1052	3452	9663
1053	3456	9660
1054	3459	9657
1055	3463	9654
1056	3466	9651
1057	3469	9648
1058	3473	9645
1059	3476	9642
1060	3479	9639
1061	3483	9636
1062	3486	9633
1063	3489	9630
1064	3493	9626
1065	3496	9623
1066	3499	9620
1067	3503	9617
1068	3506	9614
1069	3509	9611
1070	3513	9607
1071	3514	9599
1072	3517	9596
1073	3521	9593
1074	3524	9589
1075	3527	9586
1076	3531	9583
1077	3534	9580
1078	3537	9577
1079	3541	9574
1080	3544	9571
1081	3547	9568
1082	3551	9565
1083	3554	9562
1084	3558	9559
1085	3561	9555
1086	3564	9552
1087	3568	9549
1088	3569	9540
1089	3572	9537
1090	3575	9534
1091	3579	9531
1092	3582	9528
1093	3585	9525
1094	3589	9522
1095	3592	9519
1096	3596	9516
1097	3599	9513
1098	3602	9509
1099	3606	9506
1100	3609	9503
1101	3612	9500
1102	3616	9497
1103	3619	9494
1104	3622	9491
1105	3626	9487
1106	3629	9484
1107	3632	9481
1108	3636	9478
1109	3639	9475
1110	3642	9472
1111	3646	9469
1112	3649	9466
1113	3652	9463
1114	3656	9460
1115	3659	9457
1116	3663	9454
1117	3666	9451
1118	3669	9448
1119	3673	9444
1120	3676	9441
1121	3679	9438
1122	3680	9430
1123	3684	9426
1124	3687	9423
1125	3690	9420
1126	3694	9417
1127	3697	9414
1128	3701	9411
1129	3704	9408
1130	3707	9405
1131	3711	9402
1132	3714	9399
1133	3717	9396
1134	3721	9393
1135	3724	9390
1136	3727	9387
1137	3731	9383
1138	3734	9380
1139	3738	9377
1140	3741	9374
1141	3744	9371
1142	3748	9368
1143	3751	9365
1144	3754	9362
1145	3758	9359
1146	3761	9356
1147	3764	9353
1148	3768	9350
1149	3771	9347
1150	3775	9344
1151	3778	9341
1152	3781	9337
1153	3785	9334
1154	3788	9331
1155	3791	9328
