iter	Passed	Remaining
912	75446	420367
913	75529	420285
914	75612	420209
915	75704	420178
916	75776	420035
917	75859	419952
918	75948	419905
919	76025	419792
920	76109	419717
921	76198	419669
922	76286	419618
923	76372	419554
924	76460	419501
925	76544	419423
926	76628	419349
927	76714	419286
928	76802	419232
929	76887	419163
930	76980	419131
931	77067	419076
932	77146	418971
933	77233	418910
934	77312	418810
935	77332	418386
936	77418	418325
937	77503	418254
938	77515	417790
939	77597	417707
940	77686	417658
941	77775	417612
942	77864	417562
943	77954	417521
944	78042	417466
945	78126	417388
946	78211	417323
947	78296	417250
948	78378	417163
949	78465	417105
950	78556	417070
951	78648	417033
952	78737	416986
953	78819	416902
954	78903	416826
955	78987	416747
956	79073	416684
957	79158	416613
958	79246	416558
959	79334	416505
960	79425	416466
961	79509	416390
962	79598	416344
963	79681	416262
964	79766	416193
965	79855	416140
966	79943	416088
967	80037	416063
968	80128	416025
969	80212	415946
970	80296	415869
971	80386	415826
972	80473	415765
973	80556	415685
974	80569	415242
975	80661	415207
976	80744	415129
977	80831	415065
978	80918	415009
979	81008	414960
980	81081	414830
981	81163	414744
982	81252	414691
983	81333	414601
984	81421	414546
985	81509	414492
986	81593	414414
987	81682	414363
988	81778	414347
989	81859	414256
990	81948	414208
991	82032	414129
992	82121	414082
993	82209	414024
994	82296	413964
995	82381	413890
996	82463	413808
997	82545	413720
998	82624	413619
999	82713	413566
1000	82804	413527
1001	82888	413449
1002	82973	413378
1003	83064	413337
1004	83152	413281
1005	83239	413216
1006	83329	413173
1007	83418	413119
1008	83502	413043
1009	83587	412972
1010	83675	412913
1011	83764	412863
1012	83854	412816
1013	83943	412761
1014	83974	412424
1015	84057	412345
1016	84142	412271
1017	84232	412225
1018	84314	412137
1019	84396	412054
1020	84485	412002
1021	84573	411943
1022	84657	411867
1023	84744	411805
1024	84831	411743
1025	84924	411710
1026	84938	411295
1027	85027	411242
1028	85115	411182
1029	85202	411124
1030	85284	411038
1031	85366	410951
1032	85452	410885
1033	85539	410819
1034	85621	410734
1035	85708	410673
1036	85732	410307
1037	85819	410246
1038	85909	410197
1039	85996	410137
1040	86080	410058
1041	86170	410013
1042	86259	409959
1043	86342	409876
1044	86427	409808
1045	86470	409536
1046	86559	409483
1047	86648	409430
1048	86735	409368
1049	86826	409326
1050	86910	409247
1051	86998	409192
1052	87092	409162
1053	87182	409111
1054	87269	409048
1055	87311	408774
1056	87399	408720
1057	87490	408674
1058	87575	408603
1059	87666	408559
1060	87757	408515
1061	87846	408459
1062	87929	408380
1063	88016	408319
1064	88036	407941
1065	88123	407879
1066	88207	407805
1067	88294	407740
1068	88375	407652
1069	88456	407559
1070	88544	407504
1071	88620	407391
1072	88630	406971
1073	88717	406910
1074	88802	406839
1075	88875	406713
1076	88960	406639
1077	88999	406359
1078	89092	406323
1079	89180	406265
1080	89262	406180
1081	89331	406037
1082	89417	405971
1083	89508	405925
1084	89578	405788
1085	89664	405719
1086	89748	405642
1087	89818	405503
1088	89828	405092
1089	89923	405067
1090	90013	405019
1091	90098	404949
1092	90187	404895
1093	90275	404835
1094	90358	404758
1095	90368	404350
1096	90459	404307
1097	90546	404243
1098	90639	404205
1099	90728	404153
1100	90816	404096
1101	90903	404032
1102	90991	403974
1103	91038	403735
1104	91129	403692
1105	91219	403639
1106	91303	403565
1107	91392	403513
1108	91478	403446
1109	91564	403377
1110	91653	403327
1111	91719	403170
1112	91806	403105
1113	91895	403054
1114	91984	402998
1115	92056	402869
1116	92145	402816
1117	92234	402760
1118	92318	402687
1119	92409	402641
1120	92494	402568
1121	92589	402541
1122	92634	402296
1123	92718	402218
1124	92807	402164
1125	92820	401783
1126	92909	401727
1127	92990	401639
1128	93073	401559
1129	93156	401477
1130	93242	401413
1131	93329	401350
1132	93414	401276
1133	93502	401220
1134	93588	401154
1135	93654	401000
1136	93743	400947
1137	93828	400872
1138	93906	400772
1139	93995	400717
1140	94078	400638
1141	94123	400396
1142	94208	400323
1143	94296	400264
1144	94386	400217
1145	94476	400166
1146	94572	400139
1147	94655	400060
1148	94742	399995
1149	94832	399946
1150	94916	399869
1151	95000	399793
1152	95090	399744
1153	95178	399685
1154	95268	399631
1155	95351	399552
1156	95443	399507
1157	95525	399426
1158	95614	399367
1159	95698	399293
1160	95785	399228
1161	95874	399175
1162	95964	399125
1163	96056	399078
1164	96144	399021
1165	96229	398949
1166	96307	398846
1167	96398	398797
1168	96482	398722
1169	96572	398671
1170	96658	398602
1171	96739	398513
1172	96830	398465
1173	96920	398414
1174	97017	398392
1175	97106	398334
1176	97195	398277
1177	97285	398228
1178	97375	398173
1179	97463	398112
1180	97546	398031
1181	97637	397983
1182	97723	397917
1183	97817	397878
1184	97908	397832
1185	97999	397784
1186	98086	397717
1187	98175	397661
1188	98258	397580
1189	98344	397509
1190	98431	397443
1191	98513	397358
1192	98599	397291
1193	98689	397235
1194	98777	397177
1195	98865	397114
1196	98956	397064
1197	98985	396768
1198	99004	396428
1199	99094	396376
1200	99179	396305
1201	99265	396237
1202	99349	396160
1203	99439	396106
1204	99519	396013
1205	99609	395960
1206	99621	395597
1207	99709	395536
1208	99795	395469
1209	99881	395397
1210	99974	395357
1211	100069	395322
1212	100155	395256
1213	100243	395193
1214	100332	395135
1215	100420	395075
1216	100501	394986
1217	100589	394924
1218	100671	394839
1219	100758	394776
1220	100845	394708
1221	100876	394427
1222	100965	394367
1223	101051	394297
1224	101081	394012
1225	101168	393944
1226	101246	393846
1227	101336	393793
1228	101428	393748
1229	101512	393671
1230	101530	393339
1231	101614	393260
1232	101703	393203
1233	101784	393117
1234	101876	393071
1235	101961	392997
1236	102042	392910
1237	102129	392842
1238	102217	392782
1239	102309	392738
1240	102398	392678
1241	102489	392628
1242	102577	392567
1243	102591	392223
1244	102681	392168
1245	102773	392122
1246	102855	392039
1247	102942	391973
1248	103021	391877
1249	103114	391835
1250	103204	391780
1251	103302	391758
1252	103388	391687
1253	103478	391633
1254	103564	391564
1255	103650	391493
1256	103740	391440
1257	103825	391368
1258	103908	391288
1259	103996	391224
1260	104084	391161
1261	104167	391082
1262	104256	391025
1263	104338	390938
1264	104421	390858
1265	104502	390770
1266	104587	390698
1267	104677	390643
1268	104765	390581
1269	104813	390368
1270	104897	390292
1271	104983	390221
1272	105069	390150
1273	105155	390081
1274	105238	390001
1275	105326	389940
1276	105410	389861
1277	105500	389807
1278	105584	389728
1279	105673	389669
1280	105760	389603
1281	105849	389544
1282	105930	389459
1283	106017	389389
1284	106101	389314
1285	106187	389243
1286	106274	389178
1287	106361	389110
1288	106439	389011
1289	106468	388733
1290	106556	388670
1291	106641	388596
1292	106728	388532
1293	106816	388469
1294	106905	388408
1295	106994	388350
1296	107024	388078
1297	107114	388021
1298	107200	387951
1299	107290	387897
1300	107374	387820
1301	107457	387737
1302	107542	387665
1303	107631	387605
1304	107718	387540
1305	107805	387470
1306	107890	387398
1307	107974	387322
1308	108060	387252
1309	108151	387198
1310	108237	387130
1311	108326	387069
1312	108410	386991
1313	108494	386913
1314	108579	386841
1315	108670	386788
1316	108756	386717
1317	108844	386654
1318	108940	386619
1319	109029	386559
1320	109110	386472
1321	109191	386383
1322	109277	386313
1323	109344	386175
1324	109435	386120
1325	109518	386038
1326	109598	385949
1327	109622	385658
1328	109652	385394
1329	109735	385312
1330	109825	385256
1331	109914	385195
1332	110003	385134
1333	110092	385074
1334	110174	384990
1335	110260	384919
1336	110348	384858
1337	110377	384590
1338	110459	384504
1339	110549	384448
1340	110640	384395
1341	110724	384317
1342	110809	384242
1343	110903	384201
1344	110992	384139
1345	111090	384111
1346	111179	384052
1347	111272	384006
1348	111356	383929
1349	111448	383878
1350	111535	383810
1351	111623	383747
1352	111711	383681
1353	111795	383606
1354	111884	383544
1355	111975	383489
1356	112059	383413
1357	112136	383311
1358	112229	383263
1359	112314	383191
1360	112401	383121
1361	112490	383063
1362	112579	383002
1363	112667	382936
1364	112698	382680
1365	112787	382617
1366	112868	382532
1367	112956	382465
1368	113041	382391
1369	113123	382309
1370	113212	382245
1371	113300	382183
1372	113388	382120
1373	113477	382056
1374	113565	381993
1375	113652	381926
1376	113743	381871
1377	113831	381805
1378	113850	381510
1379	113935	381435
1380	114023	381371
1381	114071	381172
1382	114159	381110
1383	114250	381055
1384	114336	380982
1385	114425	380922
1386	114517	380871
1387	114607	380812
1388	114689	380729
1389	114777	380666
1390	114860	380584
1391	114879	380291
1392	114963	380211
1393	115051	380147
1394	115141	380091
1395	115149	379761
1396	115236	379693
1397	115327	379641
1398	115414	379573
1399	115501	379503
1400	115588	379437
1401	115673	379361
1402	115760	379295
1403	115846	379224
1404	115934	379158
1405	116021	379092
1406	116104	379009
1407	116190	378939
1408	116277	378871
1409	116364	378803
1410	116382	378510
1411	116463	378423
1412	116551	378359
1413	116640	378297
1414	116729	378235
1415	116818	378176
1416	116907	378114
1417	116998	378058
1418	117083	377985
1419	117174	377927
1420	117266	377875
1421	117352	377806
1422	117428	377701
1423	117512	377623
1424	117599	377557
1425	117691	377503
1426	117779	377440
1427	117863	377361
1428	117952	377299
1429	118043	377243
1430	118127	377166
1431	118211	377089
1432	118295	377010
1433	118385	376949
1434	118473	376886
1435	118560	376817
1436	118641	376730
1437	118730	376668
1438	118743	376364
1439	118839	376325
1440	118927	376258
1441	119010	376179
1442	119093	376099
1443	119177	376020
1444	119262	375944
1445	119348	375874
1446	119442	375825
1447	119459	375539
1448	119543	375460
1449	119557	375163
1450	119644	375095
1451	119727	375015
1452	119817	374955
1453	119826	374644
1454	119911	374568
1455	119998	374500
1456	120087	374437
1457	120175	374372
1458	120265	374313
1459	120356	374258
1460	120441	374184
1461	120524	374103
1462	120615	374046
1463	120699	373971
1464	120744	373771
1465	120835	373717
1466	120923	373650
1467	120948	373390
1468	121036	373325
1469	121123	373258
1470	121207	373179
1471	121289	373098
1472	121378	373035
1473	121462	372958
1474	121553	372901
1475	121637	372824
1476	121725	372757
1477	121812	372689
1478	121903	372632
1479	121922	372356
1480	122012	372299
1481	122097	372225
1482	122177	372133
1483	122265	372069
1484	122357	372015
1485	122448	371960
1486	122519	371843
1487	122601	371758
1488	122691	371698
1489	122777	371627
1490	122841	371491
1491	122917	371388
1492	122946	371146
1493	123042	371104
1494	123127	371029
1495	123217	370970
1496	123248	370734
1497	123337	370671
1498	123425	370607
1499	123512	370537
1500	123596	370461
1501	123683	370392
1502	123762	370300
1503	123849	370229
1504	123932	370151
1505	124021	370086
1506	124105	370011
1507	124192	369942
1508	124211	369669
1509	124300	369609
1510	124390	369547
1511	124484	369500
1512	124571	369433
1513	124659	369368
1514	124742	369287
1515	124828	369215
1516	124906	369120
1517	124992	369048
1518	125081	368987
1519	125176	368941
1520	125267	368883
1521	125351	368806
1522	125430	368715
1523	125515	368638
1524	125607	368584
1525	125695	368520
1526	125786	368461
